Date,R_YEA,R_NAY,D_YEA,D_NAY,I_YEA,I_NAY
"2014-06-12T12:00:00.000Z",1,41,49,0,2,0
"2014-06-12T01:46:00.000Z",11,30,49,0,1,1
"2014-06-12T02:12:00.000Z",17,23,49,0,1,1
"2014-06-12T02:29:00.000Z",15,23,47,0,1,1
"2014-06-16T05:31:00.000Z",2,37,51,0,2,0
"2014-06-16T06:01:00.000Z",2,37,51,0,2,0
"2014-06-16T06:18:00.000Z",2,37,51,0,2,0
"2014-06-17T11:03:00.000Z",40,4,50,0,2,0
"2014-06-17T11:34:00.000Z",0,43,50,1,2,0
"2014-06-17T11:54:00.000Z",44,0,52,0,2,0
"2014-06-17T12:10:00.000Z",0,43,52,0,2,0
"2014-06-17T05:13:00.000Z",1,43,52,0,2,0
"2014-06-17T05:13:00.000Z",41,3,52,0,2,0
"2014-06-19T01:48:00.000Z",1,38,51,0,2,0
"2014-06-23T05:36:00.000Z",2,30,49,0,2,0
"2014-06-23T06:06:00.000Z",2,31,49,0,2,0
"2014-06-23T06:20:00.000Z",2,31,49,0,2,0
"2014-06-23T06:35:00.000Z",1,32,49,0,2,0
"2014-06-24T11:02:00.000Z",43,0,49,0,2,0
"2014-06-24T11:33:00.000Z",43,0,49,0,2,0
"2014-06-24T11:46:00.000Z",43,0,50,0,2,0
"2014-06-24T12:02:00.000Z",43,0,51,0,1,0
"2014-06-24T12:21:00.000Z",0,43,50,1,2,0
"2014-06-24T04:33:00.000Z",0,43,50,1,2,0
"2014-06-25T02:28:00.000Z",33,10,0,51,0,2
"2014-06-25T02:54:00.000Z",39,4,1,52,0,2
"2014-06-25T03:13:00.000Z",40,3,53,0,2,0
"2014-06-26T11:46:00.000Z",4,39,51,0,2,0
"2014-06-26T01:45:00.000Z",40,0,51,0,2,0
"2014-07-07T05:30:00.000Z",41,0,50,0,2,0
"2014-07-07T06:04:00.000Z",41,1,39,11,2,0
"2014-07-09T12:02:00.000Z",18,26,51,0,2,0
"2014-07-10T11:47:00.000Z",0,45,39,11,2,0
"2014-07-10T02:04:00.000Z",23,22,50,0,2,0
"2014-07-15T12:04:00.000Z",1,42,49,2,1,1
"2014-07-15T12:29:00.000Z",37,5,46,5,2,0
"2014-07-15T03:16:00.000Z",1,42,50,2,1,1
"2014-07-15T03:43:00.000Z",41,2,47,5,2,0
"2014-07-16T10:16:00.000Z",2,43,50,0,2,0
"2014-07-16T12:21:00.000Z",1,44,50,0,2,0
"2014-07-16T02:09:00.000Z",3,42,51,1,2,0
"2014-07-17T12:03:00.000Z",44,0,4,47,0,2
"2014-07-17T12:36:00.000Z",44,0,51,0,2,0
"2014-07-17T12:51:00.000Z",40,4,51,0,2,0
"2014-07-17T01:52:00.000Z",17,23,50,0,1,0
"2014-07-21T05:31:00.000Z",43,0,49,0,2,0
"2014-07-22T10:47:00.000Z",2,43,52,0,2,0
"2014-07-22T11:46:00.000Z",3,42,53,0,2,0
"2014-07-22T11:33:00.000Z",3,39,52,0,2,0
"2014-07-22T02:16:00.000Z",45,0,53,0,2,0
"2014-07-22T02:41:00.000Z",45,0,53,0,2,0
"2014-07-22T02:59:00.000Z",45,0,53,0,2,0
"2014-07-23T11:01:00.000Z",38,7,53,0,2,0
"2014-07-24T01:48:00.000Z",1,39,51,2,2,0
"2014-07-28T05:31:00.000Z",0,41,48,2,2,0
"2014-07-29T02:47:00.000Z",43,0,52,0,2,0
"2014-07-29T05:42:00.000Z",17,26,52,0,2,0
"2014-07-29T06:08:00.000Z",13,30,51,1,2,0
"2014-07-29T06:28:00.000Z",28,15,0,52,0,2
"2014-07-29T06:44:00.000Z",43,0,4,48,0,2
"2014-07-29T06:58:00.000Z",25,18,52,0,2,0
"2014-07-30T10:50:00.000Z",1,41,51,1,2,0
"2014-07-30T11:18:00.000Z",11,31,50,2,2,0
"2014-07-31T06:50:00.000Z",42,0,1,50,0,2
"2014-07-31T07:22:00.000Z",0,42,48,2,2,0
"2014-07-31T08:06:00.000Z",34,8,50,0,2,0
"2014-07-31T08:24:00.000Z",39,3,50,0,2,0
"2014-07-31T08:48:00.000Z",30,12,49,1,2,0
"2014-07-31T09:05:00.000Z",6,33,50,0,2,0
"2014-09-08T05:32:00.000Z",43,0,52,0,2,0
"2014-09-08T06:12:00.000Z",0,43,52,0,2,0
"2014-09-08T06:31:00.000Z",25,18,52,0,2,0
"2014-09-10T02:08:00.000Z",19,25,52,0,2,0
"2014-09-11T01:46:00.000Z",0,42,52,0,2,0
"2014-09-15T05:31:00.000Z",0,39,51,0,1,1
"2014-09-15T06:01:00.000Z",0,38,50,1,2,0
"2014-09-15T06:17:00.000Z",1,37,51,0,2,0
"2014-09-16T02:16:00.000Z",2,43,52,1,2,0
"2014-09-16T02:42:00.000Z",5,40,53,0,2,0
"2014-09-17T12:02:00.000Z",45,0,51,0,2,0
"2014-09-18T05:28:00.000Z",45,0,5,48,0,2
"2014-09-18T05:58:00.000Z",24,21,47,6,2,0
"2014-09-18T06:18:00.000Z",33,12,44,9,1,1
"2014-11-12T05:44:00.000Z",2,43,49,2,2,0
"2014-11-12T06:09:00.000Z",15,30,50,0,2,0
"2014-11-13T02:29:00.000Z",1,44,51,1,2,0
"2014-11-13T02:54:00.000Z",45,0,52,0,2,0
"2014-11-13T03:12:00.000Z",42,1,52,0,2,0
"2014-11-17T05:33:00.000Z",39,1,48,0,1,0
"2014-11-17T06:05:00.000Z",16,28,51,0,1,0
"2014-11-17T06:26:00.000Z",15,29,51,0,1,0
"2014-11-17T06:45:00.000Z",14,29,51,0,1,0
"2014-11-18T05:55:00.000Z",45,0,14,39,0,2
"2014-11-18T06:28:00.000Z",45,0,53,0,2,0
"2014-11-18T07:26:00.000Z",4,41,52,1,2,0
"2014-11-19T03:03:00.000Z",5,39,51,0,2,0
"2014-11-19T03:33:00.000Z",2,42,51,0,2,0
"2014-11-19T03:50:00.000Z",3,40,51,0,2,0
"2014-11-19T04:11:00.000Z",5,38,51,0,2,0
"2014-11-19T04:29:00.000Z",2,41,48,3,1,0
"2014-11-20T02:03:00.000Z",43,0,50,0,2,0
"2014-11-20T02:29:00.000Z",43,0,51,0,2,0
"2014-11-20T02:48:00.000Z",0,42,47,4,2,0
"2014-12-01T05:33:00.000Z",0,36,49,0,1,0
"2014-12-01T06:05:00.000Z",0,36,49,0,1,0
"2014-12-02T10:33:00.000Z",0,41,49,1,1,1
"2014-12-02T11:01:00.000Z",0,41,51,0,1,1
"2014-12-02T11:25:00.000Z",6,34,51,0,2,0
"2014-12-02T11:50:00.000Z",0,40,50,0,2,0
"2014-12-02T04:13:00.000Z",15,28,51,0,2,0
"2014-12-02T04:48:00.000Z",0,43,52,0,1,1
"2014-12-02T05:03:00.000Z",4,39,51,0,2,0
"2014-12-02T05:26:00.000Z",0,43,52,0,2,0
"2014-12-03T10:06:00.000Z",41,2,50,0,2,0
"2014-12-03T10:33:00.000Z",0,43,51,0,2,0
"2014-12-03T10:51:00.000Z",12,31,51,0,2,0
"2014-12-03T11:07:00.000Z",7,36,51,0,2,0
"2014-12-03T11:25:00.000Z",15,28,50,0,2,0
"2014-12-03T05:35:00.000Z",18,25,51,0,2,0
"2014-12-03T06:03:00.000Z",16,27,50,0,2,0
"2014-12-04T10:02:00.000Z",39,3,48,0,2,0
"2014-12-04T10:31:00.000Z",19,23,48,1,2,0
"2014-12-04T10:54:00.000Z",17,24,47,2,2,0
"2014-12-04T11:12:00.000Z",3,36,48,0,2,0
"2014-12-04T01:47:00.000Z",41,0,34,15,1,1
"2014-12-04T02:17:00.000Z",1,40,50,0,2,0
"2014-12-04T02:35:00.000Z",0,41,49,1,2,0
"2014-12-04T02:54:00.000Z",5,34,50,0,2,0
"2014-12-08T05:32:00.000Z",1,39,49,1,2,0
"2014-12-08T05:58:00.000Z",0,40,52,0,2,0
"2014-12-09T10:33:00.000Z",12,32,49,0,2,0
"2014-12-09T11:02:00.000Z",12,31,51,0,2,0
"2014-12-09T06:07:00.000Z",33,12,51,0,2,0
"2014-12-09T06:31:00.000Z",33,12,51,0,2,0
"2014-12-11T10:33:00.000Z",35,10,49,3,1,1
"2014-12-12T04:01:00.000Z",18,27,0,53,0,2
"2014-12-12T04:29:00.000Z",0,45,53,0,2,0
"2014-12-12T04:48:00.000Z",39,6,49,4,1,1
"2014-12-12T05:25:00.000Z",11,34,50,1,1,0
"2014-12-13T12:08:00.000Z",0,35,47,0,1,0
"2014-12-13T12:52:00.000Z",1,40,50,0,1,0
"2014-12-13T12:52:00.000Z",0,41,51,0,1,0
"2014-12-13T01:14:00.000Z",0,41,50,0,1,0
"2014-12-13T01:36:00.000Z",0,40,51,0,1,0
"2014-12-13T01:53:00.000Z",0,41,51,0,1,0
"2014-12-13T02:09:00.000Z",0,41,51,0,1,0
"2014-12-13T02:27:00.000Z",0,41,51,0,1,0
"2014-12-13T02:53:00.000Z",0,41,51,0,1,0
"2014-12-13T03:12:00.000Z",0,41,51,0,1,0
"2014-12-13T03:49:00.000Z",0,41,49,0,1,0
"2014-12-13T04:06:00.000Z",1,40,51,0,1,0
"2014-12-13T04:23:00.000Z",0,41,51,0,1,0
"2014-12-13T04:43:00.000Z",0,42,51,0,1,0
"2014-12-13T05:02:00.000Z",0,42,52,0,2,0
"2014-12-13T05:19:00.000Z",0,42,52,0,2,0
"2014-12-13T05:37:00.000Z",0,42,51,0,2,0
"2014-12-13T05:57:00.000Z",0,42,52,0,2,0
"2014-12-13T06:17:00.000Z",0,42,52,0,2,0
"2014-12-13T06:36:00.000Z",0,42,52,0,2,0
"2014-12-13T07:24:00.000Z",0,42,51,0,2,0
"2014-12-13T07:41:00.000Z",0,42,52,0,2,0
"2014-12-13T07:59:00.000Z",0,42,52,0,2,0
"2014-12-13T08:35:00.000Z",0,42,51,0,2,0
"2014-12-13T08:35:00.000Z",0,42,52,0,2,0
"2014-12-13T09:10:00.000Z",29,13,47,5,1,1
"2014-12-13T09:34:00.000Z",22,20,0,52,0,2
"2014-12-13T09:50:00.000Z",24,18,31,21,1,1
"2014-12-15T05:32:00.000Z",1,40,48,3,2,0
"2014-12-15T05:59:00.000Z",1,40,48,3,2,0
"2014-12-15T06:17:00.000Z",2,39,51,0,1,0
"2014-12-15T06:34:00.000Z",1,39,52,0,1,0
"2014-12-16T02:30:00.000Z",0,41,52,0,1,0
"2014-12-16T02:52:00.000Z",2,39,52,0,1,0
"2014-12-16T06:02:00.000Z",0,40,52,0,1,0
"2014-12-16T06:30:00.000Z",2,38,52,0,1,0
"2014-12-16T06:49:00.000Z",12,28,52,0,1,0
"2014-12-16T07:32:00.000Z",31,8,44,8,1,0
"2014-12-16T08:56:00.000Z",0,37,50,1,1,0
"2014-12-16T09:23:00.000Z",0,37,50,1,1,0
"2015-01-08T01:46:00.000Z",0,53,30,12,1,1
"2015-01-08T02:13:00.000Z",52,1,40,2,1,1
"2015-01-12T05:31:00.000Z",52,0,10,31,1,1
"2015-01-20T02:50:00.000Z",54,0,3,40,0,2
"2015-01-20T03:15:00.000Z",53,1,0,43,0,2
"2015-01-20T03:33:00.000Z",49,5,43,0,2,0
"2015-01-21T03:17:00.000Z",54,0,0,43,0,2
"2015-01-21T03:47:00.000Z",1,53,38,5,2,0
"2015-01-21T04:07:00.000Z",51,3,3,40,0,2
"2015-01-21T04:23:00.000Z",53,1,43,0,2,0
"2015-01-21T04:42:00.000Z",15,39,43,0,1,1
"2015-01-21T05:03:00.000Z",5,49,43,0,2,0
"2015-01-22T03:57:00.000Z",10,44,43,0,2,0
"2015-01-22T04:30:00.000Z",50,4,3,40,1,1
"2015-01-22T04:56:00.000Z",53,1,0,43,0,2
"2015-01-22T05:15:00.000Z",53,0,3,40,0,2
"2015-01-22T05:33:00.000Z",49,4,2,41,0,2
"2015-01-22T05:50:00.000Z",30,23,43,0,2,0
"2015-01-22T06:15:00.000Z",5,47,43,0,2,0
"2015-01-22T06:35:00.000Z",50,2,1,42,0,2
"2015-01-22T06:53:00.000Z",52,0,12,31,0,2
"2015-01-22T07:12:00.000Z",2,50,39,4,2,0
"2015-01-22T09:28:00.000Z",47,5,40,0,2,0
"2015-01-22T10:06:00.000Z",51,0,2,40,0,2
"2015-01-22T10:30:00.000Z",52,0,5,36,0,2
"2015-01-22T10:51:00.000Z",52,0,0,41,0,2
"2015-01-22T11:10:00.000Z",51,0,2,39,0,2
"2015-01-22T11:33:00.000Z",49,2,0,41,0,2
"2015-01-26T05:31:00.000Z",49,1,4,36,0,2
"2015-01-26T05:58:00.000Z",49,1,4,36,0,2
"2015-01-28T02:33:00.000Z",0,53,34,9,2,0
"2015-01-28T03:03:00.000Z",1,52,37,6,2,0
"2015-01-28T03:22:00.000Z",0,53,38,5,2,0
"2015-01-28T03:41:00.000Z",52,1,1,42,0,2
"2015-01-28T04:01:00.000Z",53,0,1,42,0,2
"2015-01-28T04:19:00.000Z",0,51,42,1,2,0
"2015-01-28T04:39:00.000Z",49,3,1,42,0,2
"2015-01-28T05:02:00.000Z",2,51,43,0,2,0
"2015-01-28T05:23:00.000Z",49,4,1,42,0,2
"2015-01-28T05:44:00.000Z",3,50,42,1,2,0
"2015-01-28T06:03:00.000Z",0,53,33,10,2,0
"2015-01-29T11:29:00.000Z",45,8,2,41,0,2
"2015-01-29T11:59:00.000Z",14,39,43,0,2,0
"2015-01-29T12:25:00.000Z",4,49,39,4,2,0
"2015-01-29T12:46:00.000Z",53,0,9,33,0,2
"2015-01-29T02:36:00.000Z",0,52,39,4,2,0
"2015-01-29T03:10:00.000Z",0,53,34,9,2,0
"2015-01-29T03:30:00.000Z",0,53,42,1,2,0
"2015-01-29T03:47:00.000Z",53,0,9,34,0,2
"2015-02-03T12:01:00.000Z",53,0,44,0,2,0
"2015-02-03T02:32:00.000Z",51,2,0,44,0,2
"2015-02-04T02:47:00.000Z",53,1,0,44,0,2
"2015-02-05T11:32:00.000Z",52,2,0,43,0,2
"2015-02-09T05:32:00.000Z",46,0,44,0,2,0
"2015-02-11T03:46:00.000Z",53,0,43,0,2,0
"2015-02-12T02:07:00.000Z",48,5,43,0,2,0
"2015-02-23T05:32:00.000Z",47,2,0,42,0,2
"2015-02-25T02:47:00.000Z",52,2,44,0,2,0
"2015-02-27T10:02:00.000Z",23,31,43,0,2,0
"2015-02-27T10:35:00.000Z",34,20,0,43,0,2
"2015-02-27T10:52:00.000Z",21,33,43,0,2,0
"2015-02-27T11:10:00.000Z",23,31,43,0,2,0
"2015-02-27T11:29:00.000Z",53,1,4,39,0,2
"2015-03-02T05:30:00.000Z",47,0,0,41,0,2
"2015-03-02T05:56:00.000Z",16,31,40,0,2,0
"2015-03-03T02:18:00.000Z",53,0,0,43,0,2
"2015-03-04T11:38:00.000Z",53,1,0,43,0,2
"2015-03-04T02:20:00.000Z",54,0,8,35,0,2
"2015-03-09T05:32:00.000Z",48,0,42,0,2,0
"2015-03-12T02:11:00.000Z",53,0,43,0,1,0
"2015-03-16T05:31:00.000Z",49,0,44,0,1,0
"2015-03-17T11:01:00.000Z",51,1,4,40,0,2
"2015-03-17T11:29:00.000Z",51,1,4,40,0,2
"2015-03-18T02:08:00.000Z",53,0,4,39,0,2
"2015-03-19T12:00:00.000Z",52,1,4,39,0,2
"2015-03-19T12:33:00.000Z",52,1,4,39,0,2
"2015-03-23T05:30:00.000Z",44,0,43,0,2,0
"2015-03-24T12:03:00.000Z",0,52,43,0,2,0
"2015-03-24T12:34:00.000Z",49,3,43,0,2,0
"2015-03-24T12:56:00.000Z",52,0,42,0,2,0
"2015-03-24T04:46:00.000Z",53,0,2,42,1,1
"2015-03-24T05:14:00.000Z",0,53,44,0,1,1
"2015-03-24T05:31:00.000Z",53,0,21,23,1,1
"2015-03-24T05:52:00.000Z",6,47,43,1,2,0
"2015-03-24T06:10:00.000Z",0,53,1,43,0,2
"2015-03-25T12:35:00.000Z",0,53,44,0,2,0
"2015-03-25T04:48:00.000Z",53,0,44,0,2,0
"2015-03-25T05:17:00.000Z",53,0,5,39,1,1
"2015-03-25T05:38:00.000Z",5,48,42,2,2,0
"2015-03-25T05:58:00.000Z",2,51,42,2,2,0
"2015-03-25T06:21:00.000Z",0,53,44,0,2,0
"2015-03-25T06:40:00.000Z",53,0,44,0,2,0
"2015-03-26T12:04:00.000Z",2,52,44,0,2,0
"2015-03-26T12:33:00.000Z",0,54,44,0,2,0
"2015-03-26T12:52:00.000Z",1,53,44,0,2,0
"2015-03-26T01:09:00.000Z",31,23,1,43,0,2
"2015-03-26T01:33:00.000Z",4,50,0,44,0,2
"2015-03-26T01:50:00.000Z",15,39,44,0,2,0
"2015-03-26T02:07:00.000Z",54,0,44,0,2,0
"2015-03-26T02:24:00.000Z",0,54,43,1,2,0
"2015-03-26T02:45:00.000Z",0,54,44,0,2,0
"2015-03-26T03:06:00.000Z",54,0,2,42,0,2
"2015-03-26T03:26:00.000Z",54,0,4,40,0,2
"2015-03-26T03:44:00.000Z",0,54,44,0,2,0
"2015-03-26T04:02:00.000Z",54,0,0,44,0,2
"2015-03-26T04:23:00.000Z",51,3,0,44,0,2
"2015-03-26T04:56:00.000Z",2,52,43,0,2,0
"2015-03-26T05:14:00.000Z",54,0,5,39,0,2
"2015-03-26T05:32:00.000Z",54,0,44,0,2,0
"2015-03-26T05:51:00.000Z",0,54,44,0,2,0
"2015-03-26T06:29:00.000Z",0,54,44,0,2,0
"2015-03-26T06:55:00.000Z",54,0,4,40,1,1
"2015-03-26T07:15:00.000Z",54,0,44,0,2,0
"2015-03-26T07:34:00.000Z",53,1,1,43,0,2
"2015-03-26T07:51:00.000Z",7,47,44,0,2,0
"2015-03-26T08:12:00.000Z",54,0,3,41,0,2
"2015-03-26T08:29:00.000Z",0,54,44,0,2,0
"2015-03-26T08:47:00.000Z",54,0,5,39,0,2
"2015-03-26T09:06:00.000Z",0,54,44,0,2,0
"2015-03-26T09:32:00.000Z",51,3,0,44,0,2
"2015-03-26T09:53:00.000Z",11,43,44,0,2,0
"2015-03-26T10:22:00.000Z",54,0,2,42,1,1
"2015-03-26T10:45:00.000Z",5,49,44,0,2,0
"2015-03-26T11:06:00.000Z",54,0,3,41,1,1
"2015-03-26T11:23:00.000Z",27,27,44,0,2,0
"2015-03-26T11:47:00.000Z",54,0,2,41,0,2
"2015-03-27T12:06:00.000Z",0,54,42,0,2,0
"2015-03-27T12:34:00.000Z",50,2,2,38,0,2
"2015-03-27T12:49:00.000Z",47,6,1,41,1,1
"2015-03-27T02:19:00.000Z",51,3,1,41,0,2
"2015-03-27T02:33:00.000Z",0,54,40,2,2,0
"2015-03-27T02:46:00.000Z",52,2,2,40,0,2
"2015-03-27T02:55:00.000Z",4,50,41,1,2,0
"2015-03-27T03:04:00.000Z",6,48,42,0,2,0
"2015-03-27T03:19:00.000Z",52,2,0,42,0,2
"2015-04-13T05:31:00.000Z",49,0,44,0,2,0
"2015-04-14T07:13:00.000Z",54,0,0,43,0,2
"2015-04-14T07:42:00.000Z",4,50,44,0,2,0
"2015-04-14T08:00:00.000Z",42,12,0,44,0,2
"2015-04-14T08:18:00.000Z",0,54,41,3,2,0
"2015-04-14T08:34:00.000Z",11,43,0,44,0,2
"2015-04-14T08:51:00.000Z",13,41,43,1,2,0
"2015-04-14T09:12:00.000Z",25,29,44,0,2,0
"2015-04-14T09:33:00.000Z",46,8,44,0,2,0
"2015-04-15T12:01:00.000Z",50,1,3,41,1,1
"2015-04-15T04:22:00.000Z",41,11,43,0,2,0
"2015-04-15T04:54:00.000Z",41,11,42,0,2,0
"2015-04-15T05:14:00.000Z",52,0,43,0,2,0
"2015-04-15T05:39:00.000Z",0,52,43,0,2,0
"2015-04-15T05:56:00.000Z",39,13,43,0,2,0
"2015-04-15T06:20:00.000Z",52,0,4,39,1,1
"2015-04-15T06:41:00.000Z",0,52,43,0,1,1
"2015-04-15T07:06:00.000Z",0,52,43,0,2,0
"2015-04-16T02:02:00.000Z",50,2,43,0,2,0
"2015-04-20T05:33:00.000Z",45,0,44,0,2,0
"2015-04-22T10:53:00.000Z",0,52,41,3,2,0
"2015-04-22T11:22:00.000Z",52,0,44,0,2,0
"2015-04-22T02:01:00.000Z",45,7,0,44,0,2
"2015-04-22T02:32:00.000Z",10,43,44,0,2,0
"2015-04-22T02:53:00.000Z",53,0,44,0,2,0
"2015-04-22T03:12:00.000Z",53,0,44,0,1,0
"2015-04-22T03:32:00.000Z",53,0,42,2,2,0
"2015-04-22T04:06:00.000Z",53,0,44,0,2,0
"2015-04-23T11:44:00.000Z",20,34,44,0,2,0
"2015-04-23T01:37:00.000Z",10,43,44,0,2,0
"2015-04-27T05:31:00.000Z",45,0,40,0,2,0
"2015-04-28T06:10:00.000Z",39,12,0,43,0,2
"2015-04-29T05:25:00.000Z",45,8,0,44,0,2
"2015-05-04T05:31:00.000Z",48,0,43,0,2,0
"2015-05-05T10:18:00.000Z",51,1,1,42,1,1
"2015-05-05T05:30:00.000Z",51,2,0,44,0,2
"2015-05-05T05:59:00.000Z",50,3,44,0,2,0
"2015-05-07T02:01:00.000Z",48,6,43,0,2,0
"2015-05-07T02:24:00.000Z",53,1,43,0,2,0
"2015-05-11T05:33:00.000Z",47,0,42,0,1,0
"2015-05-12T02:32:00.000Z",51,1,1,42,0,2
"2015-05-13T01:59:00.000Z",40,12,43,0,1,0
"2015-05-14T12:00:00.000Z",51,1,44,0,2,0
"2015-05-14T12:28:00.000Z",32,20,44,0,2,0
"2015-05-14T01:55:00.000Z",52,0,13,31,0,2
"2015-05-18T05:30:00.000Z",2,40,41,1,2,0
"2015-05-18T06:05:00.000Z",46,0,44,0,2,0
"2015-05-21T10:18:00.000Z",49,5,13,31,0,2
"2015-05-21T05:03:00.000Z",54,0,44,0,2,0
"2015-05-21T05:27:00.000Z",54,0,44,0,2,0
"2015-05-22T04:57:00.000Z",47,6,23,21,0,2
"2015-05-22T05:35:00.000Z",12,41,34,10,2,0
"2015-05-22T05:56:00.000Z",1,52,36,8,2,0
"2015-05-22T06:21:00.000Z",9,44,36,8,2,0
"2015-05-22T06:42:00.000Z",36,16,0,44,0,2
"2015-05-22T07:01:00.000Z",48,5,14,30,0,2
"2015-05-22T07:27:00.000Z",48,5,13,31,0,2
"2015-05-22T08:51:00.000Z",48,5,14,30,0,2
"2015-05-23T12:05:00.000Z",12,41,44,0,1,1
"2015-05-23T12:44:00.000Z",43,10,2,42,0,2
"2015-05-31T06:26:00.000Z",34,17,41,0,2,0
"2015-06-02T10:36:00.000Z",40,12,42,1,1,1
"2015-06-02T02:39:00.000Z",41,12,0,43,1,1
"2015-06-02T03:06:00.000Z",42,11,2,41,0,2
"2015-06-02T03:26:00.000Z",41,12,1,43,1,1
"2015-06-02T04:06:00.000Z",23,30,43,1,1,1
"2015-06-04T10:32:00.000Z",51,0,9,33,1,1
"2015-06-04T01:48:00.000Z",8,42,43,0,2,0
"2015-06-04T02:19:00.000Z",46,3,2,40,0,1
"2015-06-09T03:08:00.000Z",0,51,44,0,2,0
"2015-06-10T05:03:00.000Z",30,22,0,42,1,1
"2015-06-11T03:03:00.000Z",49,3,6,36,1,1
"2015-06-15T05:31:00.000Z",17,24,43,0,2,0
"2015-06-16T11:30:00.000Z",32,21,44,0,2,0
"2015-06-16T02:18:00.000Z",46,7,8,36,0,2
"2015-06-16T02:42:00.000Z",14,39,35,9,1,1
"2015-06-16T03:02:00.000Z",51,2,31,12,1,1
"2015-06-16T05:01:00.000Z",26,27,0,44,0,2
"2015-06-17T04:04:00.000Z",51,1,32,12,1,1
"2015-06-18T01:46:00.000Z",49,2,21,22,1,1
"2015-06-18T02:20:00.000Z",49,1,1,42,0,2
"2015-06-22T05:38:00.000Z",38,1,41,0,2,0
"2015-06-23T11:04:00.000Z",47,5,13,30,0,2
"2015-06-24T04:03:00.000Z",47,5,13,31,0,2
"2015-06-24T04:43:00.000Z",30,22,44,0,2,0
"2015-07-07T05:31:00.000Z",50,0,44,0,1,0
"2015-07-08T12:04:00.000Z",53,0,44,0,1,0
"2015-07-08T04:35:00.000Z",3,50,43,0,1,0
"2015-07-08T05:05:00.000Z",13,40,42,1,1,0
"2015-07-08T05:24:00.000Z",45,8,0,43,0,1
"2015-07-09T11:34:00.000Z",44,9,0,44,0,1
"2015-07-09T12:05:00.000Z",53,0,44,0,1,0
"2015-07-09T12:23:00.000Z",53,0,44,0,1,0
"2015-07-09T01:46:00.000Z",49,2,32,12,0,1
"2015-07-09T02:15:00.000Z",0,51,44,0,0,1
"2015-07-13T05:32:00.000Z",44,0,43,0,2,0
"2015-07-14T12:14:00.000Z",45,7,0,42,0,2
"2015-07-14T12:46:00.000Z",12,40,42,0,2,0
"2015-07-14T03:58:00.000Z",52,0,43,0,2,0
"2015-07-14T04:30:00.000Z",32,19,0,43,0,2
"2015-07-14T04:53:00.000Z",7,45,43,0,2,0
"2015-07-15T12:29:00.000Z",41,12,43,0,2,0
"2015-07-15T03:19:00.000Z",2,50,40,3,2,0
"2015-07-15T03:46:00.000Z",13,39,43,0,2,0
"2015-07-15T04:07:00.000Z",5,47,40,2,1,1
"2015-07-15T04:29:00.000Z",1,51,41,2,1,1
"2015-07-16T10:54:00.000Z",40,13,0,43,0,2
"2015-07-16T11:23:00.000Z",0,53,42,1,1,1
"2015-07-16T11:42:00.000Z",23,30,43,0,2,0
"2015-07-16T12:03:00.000Z",43,10,15,28,1,1
"2015-07-16T12:25:00.000Z",8,44,43,0,2,0
"2015-07-16T12:45:00.000Z",0,52,43,0,2,0
"2015-07-16T01:45:00.000Z",41,11,36,7,2,0
"2015-07-16T02:20:00.000Z",39,14,40,3,2,0
"2015-07-21T04:18:00.000Z",41,11,0,43,0,2
"2015-07-22T07:31:00.000Z",46,6,14,30,2,0
"2015-07-24T09:03:00.000Z",34,8,16,18,1,0
"2015-07-26T03:03:00.000Z",49,0,0,42,0,1
"2015-07-26T03:37:00.000Z",24,26,42,0,1,0
"2015-07-27T10:03:00.000Z",36,14,41,0,2,0
"2015-07-27T10:30:00.000Z",22,28,41,0,1,1
"2015-07-27T10:46:00.000Z",40,11,20,21,2,0
"2015-07-29T10:03:00.000Z",38,16,22,22,2,0
"2015-07-29T10:32:00.000Z",41,13,22,22,2,0
"2015-07-30T12:02:00.000Z",38,15,25,19,2,0
"2015-07-30T01:47:00.000Z",46,4,43,0,2,0
"2015-08-03T05:36:00.000Z",51,2,2,42,0,2
"2015-09-08T05:32:00.000Z",52,0,42,0,2,0
"2015-09-10T03:48:00.000Z",54,0,4,40,0,2
"2015-09-15T06:17:00.000Z",52,0,4,40,0,2
"2015-09-17T11:07:00.000Z",52,0,1,43,0,2
"2015-09-17T11:49:00.000Z",52,0,4,40,0,2
"2015-09-22T11:02:00.000Z",51,2,3,38,0,2
"2015-09-22T12:01:00.000Z",53,0,1,40,0,2
"2015-09-24T01:55:00.000Z",46,8,1,42,0,2
"2015-09-28T05:41:00.000Z",31,19,44,0,2,0
"2015-09-30T10:00:00.000Z",32,20,44,0,2,0
"2015-10-01T01:45:00.000Z",49,0,1,42,0,2
"2015-10-05T05:32:00.000Z",24,21,43,0,2,0
"2015-10-06T01:01:00.000Z",52,1,20,24,1,1
"2015-10-07T02:03:00.000Z",50,1,20,24,1,1
"2015-10-07T02:29:00.000Z",49,2,20,24,1,1
"2015-10-08T12:44:00.000Z",48,3,1,42,0,2
"2015-10-20T11:04:00.000Z",50,2,43,0,2,0
"2015-10-20T02:16:00.000Z",52,1,2,42,0,2
"2015-10-22T11:08:00.000Z",50,1,32,12,1,1
"2015-10-22T11:46:00.000Z",10,41,21,23,1,1
"2015-10-22T01:46:00.000Z",48,0,43,0,2,0
"2015-10-26T05:33:00.000Z",44,0,43,0,1,0
"2015-10-27T11:04:00.000Z",7,43,33,11,1,1
"2015-10-27T11:36:00.000Z",17,33,29,15,1,1
